id,pred_saraV1,pred_saraV2,botometer,classe
1184846176962695168,1,1,0,1
1183463592278016001,1,1,0,1
1164048102057283585,1,1,1,1
788311452541157376,0,0,1,1
1182706205548072960,1,1,0,1
959123309160992768,1,1,0,1
164112107,0,0,0,1
1141896637108883457,1,1,0,1
1119253350237786112,1,1,0,1
1084116823992422400,1,1,0,1
885902669268889602,0,0,0,1
1091814977500049408,1,1,0,1
2902256197,0,0,0,1
393974879,0,0,0,1
1182705207546994689,1,1,0,1
4421490737,0,1,0,1
1183228043076263941,1,1,0,1
1164282742810513410,1,1,0,1
1147957811281895424,0,0,0,1
1062115694035255298,1,1,1,1
1082366547543408640,1,1,0,1
1144274086396346368,1,1,0,1
1174250500222541826,1,1,0,1
1110702389978374144,1,1,0,1
1115420084921618433,1,1,0,1
1099666294251679744,1,1,1,1
3428090049,0,0,0,1
1140302918001856513,1,1,1,1
134688189,0,0,0,1
370997080,0,0,0,1
1177381661912309766,1,1,0,1
1186652572662358018,1,1,1,1
1149778158306103296,1,1,0,1
1875939270,0,1,0,1
1174480340540411904,1,1,0,1
1114339253134274560,1,0,0,1
1191303370625167361,1,1,0,1
1163978305411997696,1,1,0,1
1159205153268031488,1,1,0,1
580989883,0,0,1,1
800271689418346496,0,0,0,1
1188123111725699072,1,1,0,1
1142064220672057344,1,1,0,1
1134932054855081984,1,1,0,1
1011607133912272896,1,1,0,1
1089615752670441472,1,1,0,1
1158727011969486848,1,1,0,1
1181539322354372608,1,1,0,1
1031948552010977280,1,1,0,1
4896626464,0,0,0,1
1192133707697659905,1,1,0,1
3178094433,0,0,0,1
1177046040102559744,1,1,0,1
4394547994,0,0,0,1
1147316616461524992,1,1,0,1
162253647,0,1,0,1
1020263844390875136,1,1,0,1
1187779224188399618,1,0,0,1
81426786,0,0,0,1
1055891367996473346,1,1,1,1
1076586312184999938,1,1,0,1
1055930979234275328,1,1,1,1
1056672179431952384,1,0,0,1
1063998383805931521,1,1,1,1
1074946707564191744,1,1,1,1
1059109423229124612,1,1,1,1
1071751006088765440,1,1,1,1
1063545711877386240,1,1,0,1
1052215371472756737,1,0,0,1
1056049613298315266,1,1,1,1
1076353034463133697,1,1,0,1
946757318439444485,1,0,0,1
1052440092525166592,1,1,0,1
1055352707513348096,1,1,0,1
1055999791136595968,0,1,1,1
1058900075676647424,1,1,1,1
1058588841089646592,1,1,1,1
1054110288767782912,1,0,0,1
1051714132842606592,0,1,1,1
1043709528250966016,0,1,0,1
1076012456231735297,1,1,0,1
1030451564299907073,0,0,0,1
1054545282468331520,1,1,0,1
1056035392061878272,0,1,1,1
1055811252566585346,0,0,0,1
1056210404672593921,0,1,0,1
1068144306068819970,1,1,1,1
945407466992480263,0,0,0,1
1057388895774666752,1,1,1,1
1055537395528011776,1,1,1,1
1073606709858496512,1,1,0,1
461277906,0,0,0,1
808280162,0,0,0,1
1575510320,0,0,0,1
2449235599,0,0,0,1
1113769100,1,1,0,1
973224960,0,0,1,1
194908659,0,1,0,1
358101059,0,0,0,1
17187236,0,0,0,1
456177793,0,0,0,1
2319314323,0,1,1,1
92985467,0,0,0,1
1375507088,0,0,0,1
466573221,0,0,0,1
1587974648,0,0,1,1
538949379,0,0,0,1
1499232864,0,1,0,1
527506722,0,0,0,1
29820945,0,0,0,1
892792496,0,1,0,1
102069605,0,0,0,1
223116969,0,1,0,1
218697713,0,0,0,1
547977614,0,1,1,1
73725383,0,1,0,1
55432787,0,0,0,1
2257879993,0,0,0,1
4307623643,0,0,1,1
59329469,0,0,0,1
581662807,0,0,0,1
224084191,0,0,0,1
1243573092,0,0,0,1
1701373465,0,1,0,1
3151691953,0,0,0,1
1401891498,0,0,0,1
564631124,0,0,0,1
1570434660,0,0,0,1
2869378818,0,1,1,1
3476878998,0,0,0,1
575704180,0,0,1,1
844779426260791296,0,0,0,1
1068343760,0,0,0,1
14897840,0,0,0,1
218488955,0,0,0,1
44446850,0,0,0,1
183948528,0,0,0,1
562540682,0,1,0,1
321000402,0,0,0,1
3023174739,0,0,0,1
373490841,0,0,0,1
590316679,0,0,0,1
178118507,0,0,0,1
96198639,0,0,0,1
2155965720,0,0,0,1
2438311802,0,0,1,1
30618215,0,0,0,1
49536214,0,0,0,1
513112719,0,0,0,1
19622847,0,0,0,1
927351564,0,0,0,1
144666448,0,0,0,1
251967200,0,0,0,1
244628228,0,1,0,1
119166791,0,0,0,1
610628629,0,0,0,1
866373247,0,0,0,1
233522143,0,1,0,1
766852874,0,0,0,1
184827671,0,0,0,1
1569837337,0,0,0,1
1058832738,0,1,0,1
120816414,0,0,0,1
551507402,0,0,1,1
310333445,0,0,0,1
2302620180,0,0,0,1
456124980,0,1,0,1
1474357436,0,0,0,1
220785771,0,0,0,1
283824663,0,0,0,1
545526535,0,1,0,1
815679446,0,0,0,1
35293850,0,1,0,1
716433889,0,0,1,1
383151753,0,0,0,1
108456596,0,0,0,1
622143,0,0,0,1
14154272,0,0,0,1
20745274,0,0,0,1
14591141,0,0,0,1
837316817324556289,0,0,1,1
129112241,0,0,1,1
135300500,0,0,0,1
4497835955,0,0,0,1
18708066,0,0,0,1
311321484,0,0,0,1
86896038,0,0,0,1
235138018,0,0,0,1
24100116,0,0,0,1
2458134986,0,0,0,1
175479697,0,0,0,1
368815711,0,0,0,1
912113748,0,1,0,1
268556198,0,1,1,1
22606901,0,0,0,1
583783046,0,0,0,1
1033028106,0,0,0,1
23536653,0,0,0,1
47107785,0,0,0,1
807184478,0,0,0,1
2368540076,0,1,0,1
1274894250,0,0,0,1
14401607,0,0,0,1
24645354,0,0,0,1
18239795,0,0,0,1
169921388,0,0,0,1
18735040,0,0,0,1
50567305,0,0,0,1
1541524698,0,0,0,1
299945621,0,0,0,1
182069086,0,0,0,1
42208855,0,0,0,1
1623145514,0,1,0,1
2199226404,0,0,0,1
95540269,0,0,0,1
332598424,0,0,0,1
123309278,0,0,0,1
2401624056,0,0,0,1
241192205,0,0,0,1
41926743,0,0,0,1
18999809,0,0,0,1
16313592,0,0,0,1
978991024340131840,0,0,0,1
20429858,0,0,0,1
17128975,0,0,0,1
255504289,0,0,0,1
193093810,0,0,0,1
21037096,0,0,0,1
229191436,0,0,0,1
92563198,0,0,0,1
144804999,0,0,0,1
1863490824,0,0,0,1
390557283,0,0,0,1
570200255,0,0,0,1
14706902,0,0,0,1
22474811,0,0,0,1
253162254,0,0,0,1
913028718377005056,0,1,0,1
2374652118,0,0,0,1
968714948,0,0,0,1
3853777899,0,0,0,1
2920864913,0,0,1,1
356324165,0,0,1,1
44908912,0,0,0,1
55284063,0,0,0,1
1045212613,0,1,1,1
601341785,0,0,0,1
17442457,0,0,0,1
391639417,0,0,1,1
21866534,0,0,0,1
24180105,0,0,0,1
252828803,0,0,0,1
187982680,0,0,0,1
18741652,0,0,0,1
15745674,0,0,0,1
21749564,0,0,0,1
339659349,0,0,0,1
19940791,0,0,0,1
556122117,0,0,0,1
118509623,0,0,0,1
224495471,0,0,0,1
301112153,0,0,0,1
3147202359,0,1,0,1
27109378,0,0,0,1
236628153,0,0,0,1
545409188,0,0,0,1
892501717,0,0,0,1
301655015,0,0,0,1
389320918,0,0,0,1
41077970,0,0,0,1
63805938,0,0,0,1
20525174,0,0,0,1
121341903,0,1,0,1
147370518,0,0,0,1
13657922,0,0,0,1
101258547,0,0,0,1
790017240733278208,0,1,1,1
225906700,0,0,0,1
15912508,0,0,0,1
70461418,0,0,0,1
38833957,0,0,0,1
50069007,0,0,0,1
206287990,0,0,0,1
262968243,0,0,0,1
180848288,0,1,0,1
176755299,0,0,0,1
25963876,0,0,0,1
139202541,0,0,1,1
33602577,0,0,0,1
20332679,0,0,0,1
124405878,0,0,0,1
1160306918,0,1,1,1
592981251,0,0,0,1
47191725,0,0,0,1
2927879268,0,0,0,1
1587497743,0,0,0,1
19932359,0,0,0,1
464656204,0,0,0,1
60817022,0,0,0,1
994111987,0,0,0,1
1318284638,0,0,0,1
21418513,0,0,0,1
47989062,0,0,0,1
456792557,0,0,0,1
620977821,0,0,0,1
1882281708,0,0,0,1
331726637,0,0,0,1
20972371,0,0,0,1
19524742,0,0,0,1
1710779965,0,0,0,1
381073791,0,0,0,1
543013426,0,0,1,1
2819694403,0,0,0,1
490444549,0,0,0,1
116769784,0,0,0,1
16473793,0,0,0,1
227799456,0,0,0,1
148326667,0,0,0,1
2420683685,0,0,0,1
2977039535,0,1,1,1
205562604,0,0,0,1
768727279673499648,0,0,0,1
399730544,0,0,0,1
1016773517587537920,0,1,0,1
2670321,0,0,0,1
34895713,0,0,0,1
366075666,0,0,0,1
321980982,0,0,0,1
401439271,0,0,1,1
26239116,0,0,0,1
158906112,0,0,0,1
2886648994,0,1,0,1
27151820,0,1,0,1
464163488,0,1,0,1
579380239,0,1,0,1
1371634332,0,0,0,1
16667447,0,0,0,1
791250175,0,0,0,1
52544027,0,0,0,1
17884125,0,0,0,1
31016461,0,0,0,1
39306847,0,0,0,1
259613476,0,0,0,1
403424204,0,0,0,1
101151129,0,0,0,1
127973382,0,0,0,1
27693717,0,0,0,1
3249308366,0,0,0,1
2206110948,0,0,0,1
1278808938,0,0,0,1
558652897,0,0,0,1
69675579,0,0,0,1
863262342,0,0,0,1
4223529927,0,0,0,1
847113145,0,0,0,1
834228127,0,1,0,1
169696352,0,1,0,1
1604654779,0,1,0,1
162929585,0,1,0,1
2824210848,0,0,0,1
2278667285,0,0,0,1
907152121,0,0,0,1
619465123,0,0,0,1
20731304,0,0,0,1
413482537,0,0,0,1
148360487,0,0,0,1
569704121,0,1,1,1
21271500,0,0,0,1
767184145,0,0,0,1
106098830,0,1,0,1
174369819,0,0,0,1
793998876,0,0,0,1
2235027028,0,0,0,1
483579235,0,0,0,1
307233876,0,0,0,1
465521654,0,1,0,1
811563716,0,0,0,1
1238305681,0,0,0,1
1694047861,0,0,0,1
2938477910,0,1,0,1
278561826,0,0,0,1
2363967920,0,0,0,1
332710234,0,0,0,1
3306286357,0,0,0,1
14223809,0,0,0,1
32451329,0,1,0,1
437622456,0,0,0,1
1336196760,0,0,0,1
386707036,0,0,0,1
37372338,0,0,0,1
327794846,0,0,0,1
227296786,0,0,0,1
240889813,0,0,0,1
826754628,0,0,0,1
189560687,0,0,0,1
4110375555,0,0,0,1
112690339,0,0,0,1
115637932,0,0,0,1
423668324,0,1,0,1
943073006,0,0,0,1
55176518,0,0,0,1
800833795234611200,0,0,0,1
245823708,0,0,0,1
59055175,0,0,0,1
2934423981,0,0,0,1
2607096499,0,0,0,1
73420075,0,0,0,1
2780202108,0,0,0,1
398836690,0,0,0,1
36759246,0,0,0,1
1033984048056729600,0,0,0,1
130668812,0,0,0,1
1019791885,0,1,1,1
56246250,0,0,0,1
27737579,0,0,0,1
14392252,0,0,0,1
226061405,0,0,0,1
47070156,0,0,0,1
16557431,0,0,0,1
129633845,0,0,0,1
103652362,0,0,0,1
2800469755,0,0,0,1
1342207069,0,0,0,1
1678548306,0,1,1,1
62159419,0,0,0,1
367926511,0,0,0,1
2532821389,0,0,0,1
564474061,0,0,0,1
244714785,0,1,0,1
544333505,0,1,1,1
30323859,0,0,0,1
76593802,0,1,0,1
600499984,0,0,0,1
15032862,0,0,0,1
40212757,0,0,0,1
266956478,0,0,0,1
71208005,0,0,0,1
488970833,0,0,0,1
21273590,0,0,0,1
203145074,0,0,0,1
14105540,0,0,0,1
486624314,0,0,1,1
34239016,0,0,0,1
57339160,0,0,0,1
2811559122,0,0,0,1
34927577,0,0,0,1
461804603,0,0,0,1
2363231167,0,0,0,1
41246008,0,0,0,1
47923477,0,0,0,1
25552667,0,0,0,1
6776102,0,0,0,1
9983602,0,0,0,1
9609372,0,0,0,1
1388988012,0,0,0,1
16542230,0,0,0,1
1484162798,0,0,0,1
20812193,0,0,0,1
911951797622902784,0,0,0,1
1002309236,0,1,0,1
2655791,0,0,0,1
100766356,0,0,0,1
953692489,0,0,0,1
2835312057,0,0,0,1
189231119,0,0,0,1
21658412,0,1,1,1
380944344,0,0,0,1
36204399,0,0,0,1
243173367,0,0,0,1
103618826,0,0,0,1
34238668,0,0,0,1
415781653,0,0,0,1
31744917,0,0,0,1
14448642,0,0,0,1
79194034,0,0,0,1
178866422,0,0,1,1
118667208,0,0,0,1
313481830,0,0,0,1
60851517,0,0,0,1
1564498860,0,0,0,1
218570536,0,0,0,1
190608775,0,0,0,1
14607140,0,0,0,1
16308920,0,0,0,1
280986369,0,1,0,1
2150223160,0,0,0,1
920610398,0,0,0,1
567373425,0,0,0,1
710772673,0,0,0,1
247062249,0,0,0,1
14276189,0,0,0,1
123750057,0,0,0,1
706253784,0,0,0,1
737927700,0,0,0,1
111809956,0,1,0,1
776489862,0,0,0,1
47302521,0,0,0,1
705846704,0,0,0,1
986775452,0,0,0,1
44683523,0,0,0,1
36984408,0,0,0,1
303238869,0,0,0,1
735613874,0,0,0,1
865209535,0,0,0,1
44668684,0,0,0,1
1424567636,0,0,0,1
2185879122,0,0,0,1
4062837748,0,0,1,1
131472597,0,0,0,1
3900596183,0,1,0,1
49337907,0,0,0,1
105719173,0,0,0,1
15792031,0,0,0,1
703515914524872705,0,0,1,1
603385285,0,0,0,1
1416121214,0,0,0,1
821215184660393986,0,0,1,1
172425532,0,0,0,1
71515969,0,0,0,1
39941540,0,0,0,1
921426764,0,0,0,1
13862172,0,0,0,1
308287890,0,0,0,1
2549172114,1,1,0,1
59985934,0,0,0,1
3300861167,0,0,0,1
40364991,0,0,0,1
2876076186,0,0,1,1
627253333,0,0,0,1
61710647,0,0,0,1
11436952,0,0,0,1
200570353,0,0,0,1
19916572,0,0,0,1
1004764640486854656,1,0,0,1
2752601,0,0,0,1
18871948,0,0,0,1
25417360,0,0,0,1
80921539,0,0,0,1
45406850,0,0,0,1
1408706821,0,0,0,1
148711787,0,0,0,1
23573083,0,0,0,1
742143,0,0,0,1
6017542,0,0,0,1
759251,0,0,0,1
33884545,0,0,0,1
1367531,0,0,0,1
2367911,0,0,0,1
19923144,0,0,0,1
19426551,0,0,0,1
17471979,0,0,0,1
18219976,0,0,0,1
1652541,0,0,0,1
30973,0,0,0,1
14293310,0,0,0,1
5988062,0,0,0,1
218437274,0,0,0,1
95023423,0,0,0,1
16193578,0,0,0,1
24742040,0,0,0,1
69183155,0,0,0,1
2883841,0,0,0,1
2557521,0,0,0,1
807095,0,0,0,1
352132252,0,0,0,1
1661404440,0,1,0,1
2928556470,0,0,0,1
2901953015,1,1,0,1
168789642,0,0,0,1
3193080636,0,0,0,1
2491508162,1,0,0,1
490645569,0,0,0,1
300415996,0,1,0,1
709807650,0,0,1,1
976973737,0,0,0,1
2385417602,0,0,0,1
1433472060,1,0,0,1
449470627,0,0,0,1
1421859620,0,0,0,1
1293787292,0,0,0,1
1334673584,0,1,1,1
1524730152,0,0,0,1
2359556900,0,0,1,1
2172327199,0,1,0,1
1567185626,0,0,0,1
68075842,0,0,0,1
972532340,0,0,0,1
170568448,0,0,0,1
139954867,0,0,1,1
225313169,0,1,0,1
185218294,0,0,0,1
245010194,0,0,0,1
2861336274,0,0,0,1
3210208413,0,0,0,1
288773752,0,0,1,1
3166813130,0,0,0,1
419353120,0,0,0,1
2477327017,0,0,0,1
2198788956,0,0,0,1
3365682132,0,0,0,1
263300013,0,0,0,1
1482179886,0,0,0,1
3281348820,0,1,0,1
122965433,0,0,0,1
3018024769,0,0,1,1
6781802,0,0,0,1
37260832,0,0,0,1
179201716,0,1,1,1
1453275032,0,0,0,1
3383003321,0,1,1,1
2309880170,0,1,0,1
121657291,0,0,0,1
1196559378,0,0,0,1
1829011585,0,0,0,1
377341555,0,0,0,1
423926299,0,0,0,1
205990455,0,1,0,1
2795208109,0,0,0,1
1036461709,0,1,0,1
735385566,0,0,0,1
71020190,0,0,0,1
1424000143,0,0,0,1
625458452,0,1,1,1
4113621027,0,1,0,1
85989198,0,1,0,1
151041505,0,0,0,1
254603350,0,0,0,1
3082647453,0,1,0,1
2327994013,0,0,0,1
250121556,0,0,0,1
2221432382,0,1,0,1
55747577,0,0,0,1
28403745,0,0,0,1
705187969,0,1,0,1
1081628124,0,0,0,1
2943566101,0,1,1,1
2165381052,0,0,0,1
105821431,0,1,0,1
4459687272,0,0,0,1
1618730976,0,0,0,1
3098765088,0,0,0,1
176769813,0,0,0,1
276197452,0,1,0,1
1607223709,0,0,0,1
3019223383,0,1,0,1
2955302197,0,0,0,1
400750779,0,0,0,1
1070518597,0,1,0,1
2303471682,0,0,0,1
1494549962,0,1,1,1
385181678,0,1,0,1
608171108,0,0,1,1
591555224,0,1,1,1
251724140,0,0,0,1
2932938109,0,0,0,1
728249330,0,0,0,1
87307603,0,0,0,1
3989896755,0,0,0,1
3990931,0,0,0,1
555203372,0,0,1,1
1201545410,0,0,0,1
3586579334,0,0,1,1
16257347,0,0,0,1
3384167860,0,0,0,1
2279725112,0,0,0,1
106763540,0,1,0,1
1098366914,0,0,0,1
3137992297,0,0,1,1
2334005046,0,1,0,1
223617437,0,1,0,1
587364967,0,0,0,1
98421600,0,0,0,1
341375420,0,0,0,1
2160498763,0,0,0,1
16242863,0,0,0,1
2832528206,0,0,0,1
347607131,0,0,0,1
2416820011,0,0,0,1
225206811,0,1,0,1
341863906,0,0,0,1
762496814,0,0,0,1
1638058898,0,1,0,1
78542537,0,0,0,1
1586237918,0,0,0,1
421077323,0,1,1,1
382258177,0,0,0,1
306701131,0,0,0,1
161126952,0,0,0,1
313981047,0,0,0,1
44310851,0,0,1,1
391628219,0,1,0,1
701815436,0,0,0,1
228285665,0,1,1,1
63320347,0,0,0,1
768314389,0,0,0,1
1081279532,0,0,0,1
115885449,0,0,0,1
3185320003,0,0,0,1
870188413,0,0,0,1
114157893,0,0,0,1
71382295,0,0,0,1
2394340476,0,1,1,1
131388296,0,1,1,1
2351661019,0,1,1,1
2444516970,0,1,0,1
184824665,0,0,0,1
38537315,0,0,0,1
2274848604,0,0,0,1
2209583375,0,0,0,1
30129478,0,0,0,1
322526117,0,0,0,1
1979190776,0,1,0,1
211557827,0,0,0,1
348332150,0,1,0,1
2399173802,0,1,0,1
2164494214,0,0,0,1
2340008558,0,1,0,1
4080133834,0,1,0,1
223450467,0,1,1,1
3021259014,0,0,1,1
495103914,0,0,0,1
713337475,0,0,0,1
382374582,0,0,0,1
1518220519,0,1,0,1
362909565,0,0,0,1
2379160873,1,1,1,1
2530946646,0,0,0,1
127002708,0,0,0,1
28054874,0,0,0,1
1171100534,0,0,0,1
2268691220,0,0,0,1
115873334,0,0,0,1
43310150,0,0,0,1
2568313562,0,1,0,1
200077738,0,1,0,1
1853693322,0,0,0,1
2899662597,0,0,0,1
3348071480,0,0,0,1
5460412,0,0,0,1
2378134129,0,0,0,1
3322078934,0,0,0,1
3627483613,0,0,0,1
1901949198,0,1,0,1
508783596,0,0,1,1
2363987964,0,0,0,1
42858599,0,0,0,1
2445321452,0,1,0,1
747958680386179072,0,0,0,1
534745299,0,0,0,1
306806485,0,1,0,1
132433435,0,0,0,1
89934622,0,0,0,1
1592851670,0,0,0,1
366417743,0,1,0,1
120143525,0,0,0,1
219992032,0,1,0,1
250920294,0,0,0,1
129082472,0,1,0,1
1355305712,0,0,0,1
2925665354,0,0,0,1
2875360759,0,0,0,1
3150644462,1,1,0,1
40398210,0,0,0,1
2792831540,1,1,0,1
4556775395,0,0,1,1
4842711789,0,1,0,1
1405381086,0,1,1,1
4185111,0,0,0,1
105718796,0,1,1,1
4477044201,0,1,1,1
1337464171,0,0,0,1
708378902557822976,0,0,1,1
6690852,0,1,0,1
784761385,0,1,1,1
2218438975,0,1,1,1
1650904332,0,0,0,1
3086994153,0,0,0,1
620999064,0,1,0,1
2423067464,0,0,0,1
153057640,0,1,0,1
153323842,0,1,0,1
3031717200,0,0,0,1
1606033945,0,0,0,1
183346337,0,1,0,1
423373395,0,0,0,1
558215877,0,0,0,1
239625459,0,1,0,1
2900587879,0,0,1,1
504731972,0,1,0,1
2177173596,0,1,1,1
2900157139,0,1,1,1
4880154665,0,1,1,1
322758021,0,0,0,1
147146101,0,1,0,1
316465945,0,1,1,1
3241838887,0,1,1,1
150996744,0,1,0,1
45861757,0,0,0,1
2898882306,0,1,1,1
2318968129,0,1,0,1
144082130,0,0,0,1
925537664,0,1,0,1
89414175,0,0,0,1
1401272485,0,0,0,1
1959425161,0,0,0,1
3430977532,0,1,0,1
4849801408,0,0,1,1
2981911481,0,0,0,1
3920279115,0,1,1,1
71478395,0,0,0,1
2817057361,0,1,1,1
105711392,0,1,0,1
564109899,0,0,0,1
1636329254,0,0,0,1
3016924923,0,0,0,1
2916404666,0,0,0,1
2481764343,0,0,0,1
174214130,0,0,0,1
2298803394,0,1,0,1
924967777,0,0,0,1
2697652640,0,1,0,1
2338730188,0,1,0,1
1588836115,0,1,0,1
4714956096,0,1,0,1
3081645028,0,0,1,1
2338346534,0,0,0,1
2534800813,0,1,1,1
1294912754,0,0,0,1
213240534,1,1,1,1
106139099,0,1,0,1
916641536,0,0,0,1
587526194,0,0,0,1
87115541,0,0,0,1
2492023416,0,1,0,1
1342608199,1,1,0,1
2773297820,0,1,0,1
2405972748,0,1,1,1
224290010,0,0,0,1
1245496057,0,1,0,1
2185105262,0,1,0,1
420670398,0,0,0,1
852870162,0,0,0,1
3164718758,0,1,0,1
327422553,0,0,0,1
4411292416,0,0,0,1
950391445,0,0,0,1
235092653,0,1,0,1
112948196,0,1,0,1
623422330,0,0,0,1
2333462725,0,1,1,1
121284072,0,0,0,1
2237649551,0,0,0,1
232492324,0,0,0,1
545867562,0,1,1,1
1092087096,0,0,1,1
471746550,0,0,0,1
181549694,0,0,0,1
457590482,0,0,0,1
275692203,1,1,1,1
587381681,0,1,0,1
3244178876,0,1,1,1
194490327,0,1,1,1
1548750122,0,1,1,1
475616820,0,0,0,1
1062317300,0,1,0,1
504650518,0,1,0,1
392064313,0,0,0,1
2431613352,0,0,0,1
509903343,0,1,0,1
272140744,0,0,0,1
2408474918,0,1,0,1
39255637,0,0,0,1
3405310937,0,0,0,1
3333338062,0,0,0,1
2934134629,1,1,0,1
284566764,0,0,0,1
65845089,0,0,0,1
280092340,0,0,0,1
2295337212,0,1,1,1
105786154,0,0,0,1
710123736175783938,0,1,0,1
727019388,0,1,0,1
2943615224,0,0,0,1
1723491799,0,0,0,1
200430028,0,0,0,1
312960864,0,0,0,1
791449,0,0,0,1
53824372,0,0,0,1
75188460,0,0,0,1
194909366,0,1,1,1
2311267801,0,1,1,1
105783456,0,0,0,1
2251584776,0,0,0,1
34946543,0,1,0,1
257467708,0,0,0,1
36848025,0,0,0,1
2385700009,0,0,0,1
135069164,0,0,0,1
2835630150,0,0,0,1
2740307758,0,0,1,1
134138478,0,0,0,1
866648466,0,0,0,1
2358642654,0,0,0,1
5611312,0,0,0,1
336157900,0,1,0,1
287139302,0,0,0,1
1914626330,0,1,0,1
1450486789,0,1,1,1
448529505,1,1,0,1
131570753,0,0,0,1
196467013,0,0,1,1
1055490276,0,1,1,1
322951176,0,0,0,1
31090827,0,0,0,1
39321874,0,0,0,1
63375729,0,1,0,1
1422126799,0,0,0,1
355784391,0,0,0,1
2455407434,0,1,0,1
18424289,0,0,0,1
15790423,0,0,0,1
100731315,0,0,0,1
553785251,0,0,0,1
278519480,0,0,0,1
321125740,0,0,0,1
234504612,0,0,0,1
242618658,0,0,0,1
146540920,0,0,0,1
85537477,0,0,0,1
101772207,0,0,0,1
152114423,0,1,0,1
3306242996,0,1,0,1
74604641,0,0,0,1
19678937,0,0,0,1
701615052,0,0,0,1
118784585,0,0,0,1
128852631,0,0,0,1
14569869,0,0,0,1
2193607094,0,0,0,1
78687173,0,0,0,1
18238260,0,0,0,1
183398746,0,0,0,1
453510918,0,0,0,1
55947313,0,0,0,1
1100927498,0,0,0,1
14669951,0,1,0,1
13018112,0,0,0,1
92174767,0,0,0,1
15317676,0,0,0,1
13213122,0,0,0,1
112523709,0,0,0,1
23043294,0,0,0,1
4822267210,0,0,0,1
105082141,0,0,0,1
18091004,0,0,0,1
51124892,0,0,0,1
256747696,0,0,0,1
53146923,0,0,0,1
223304073,0,0,0,1
34570323,0,0,0,1
81048495,0,0,0,1
78039816,0,0,0,1
123681659,0,0,0,1
228887368,0,0,0,1
409863961,0,0,0,1
255425706,0,0,0,1
109651819,0,0,0,1
109237155,0,0,0,1
425528043,0,0,0,1
872185597,0,0,0,1
240734425,0,0,0,1
106445504,0,0,0,1
36100710,0,0,0,1
17193794,0,0,0,1
22708797,0,0,0,1
1347595525,0,0,0,1
92242282,0,0,0,1
351999221,0,0,0,1
294150384,0,0,0,1
375481345,0,0,0,1
124450567,0,0,0,1
83804335,0,0,0,1
132330417,0,0,0,1
1005564252948582401,1,1,0,1
16981026,0,0,0,1
14119371,0,0,0,1
115141256,0,0,0,1
71225650,0,0,0,1
429385529,0,0,0,1
36958020,0,0,0,1
13353862,0,0,0,1
44554692,0,0,0,1
97979210,0,0,0,1
43910684,0,0,0,1
49727721,0,0,0,1
74409069,0,0,0,1
130681675,0,0,0,1
19106719,0,0,0,1
1448217636,0,0,0,1
508662899,0,0,0,1
255493944,0,0,0,1
20710218,0,0,0,1
2836421,0,0,0,1
54280694,0,0,0,1
41360559,0,0,0,1
364959699,0,0,0,1
244230312,0,0,0,1
457944154,0,0,0,1
22411342,0,0,0,1
68795677,0,0,0,1
93311525,0,0,0,1
16929349,0,0,0,1
1769551,0,0,0,1
18244358,0,0,0,1
15862891,0,0,0,1
33512799,0,0,0,1
16348549,0,0,0,1
380570951,0,0,0,1
496883368,0,0,0,1
605805760,0,0,0,1
119573510,0,0,0,1
1395837230,0,0,0,1
1891171214,0,0,0,1
19923515,0,0,0,1
454324273,0,0,0,1
2288138575,0,0,0,1
143531181,0,0,0,1
422398976,0,0,0,1
261944586,0,0,0,1
36884066,0,0,0,1
85270883,0,0,0,1
37019708,0,0,0,1
717313,0,0,0,1
42816371,0,0,0,1
166092949,0,0,0,1
790680,0,0,0,1
18161336,0,0,0,1
63070483,0,0,0,1
233205224,0,0,0,1
511548205,0,0,0,1
1058130850578137089,0,1,0,1
18938394,0,0,0,1
124266832,0,0,0,1
70394965,0,0,0,1
12513472,0,0,0,1
181099378,0,0,0,1
17710740,0,0,0,1
31444922,0,0,0,1
186101324,0,0,0,1
931174645,0,0,0,1
177194756,0,0,0,1
64419705,0,0,0,1
14333756,0,0,0,1
12815132,0,0,0,1
410203574,0,0,0,1
619399679,0,0,0,1
66385167,0,0,0,1
224176099,0,0,0,1
94429039,0,0,0,1
815002578,0,0,0,1
15040988,0,0,0,1
17454769,0,0,0,1
38623068,0,0,0,1
170965705,0,0,0,1
38427754,0,0,0,1
1584766429,0,0,0,1
246912277,0,0,0,1
18750157,0,0,0,1
92686016,0,0,0,1
58908838,0,0,0,1
178045174,0,0,0,1
2465436362,0,0,0,1
21313364,0,0,0,1
614754689,0,0,0,1
2785480981,0,0,0,1
52558480,0,0,0,1
15371662,0,0,0,1
73459349,0,0,0,1
75279848,0,0,0,1
491090439,0,0,0,1
807219840125726721,0,0,0,1
35287180,0,0,0,1
5649672,0,0,0,1
24693705,0,0,0,1
118288671,0,0,0,1
17469289,0,0,0,1
1775731,0,0,0,1
440784095,0,0,0,1
297174372,0,0,0,1
112431151,0,0,0,1
14614833,0,0,0,1
16736535,0,0,0,1
830692986459738114,0,0,0,1
872525677484007427,0,0,1,1
795374336823721988,0,0,0,1
923722600848809989,0,1,1,1
84545542,0,0,0,1
835363885825703937,1,0,1,1
221037228,1,0,1,1
45131936,0,0,0,1
228818957,0,0,1,1
89974800,0,0,1,1
863060650783895553,0,0,0,1
883951634,0,0,1,1
803911699,0,0,1,1
156229652,0,0,0,1
185581589,0,0,1,1
1726466071,0,0,1,1
769101193863897092,0,0,0,1
279156058,0,1,1,1
